Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 0
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6132432.891300

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           5.142913e+25 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.170000e+02  0.000000e+00  2.170000e+02 -1.918608e+00 
    82 x82           1.154500e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    83 x83           1.243531e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    84 x84           1.072863e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    85 x85           1.172645e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    86 x86           1.006606e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    87 x87           9.782842e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    88 x88           1.074019e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    89 x89           1.088456e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    90 x90           1.013175e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    91 x91           9.211286e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    92 x92           1.046219e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    93 x93           8.579873e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    94 x94           9.880566e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    95 x95           9.645908e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    96 x96           1.027078e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    97 x97           1.123221e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    98 x98           1.260595e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    99 x99           7.345516e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   100 x100          7.811630e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   101 x101          8.452816e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   102 x102          8.064477e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   103 x103          8.010784e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   104 x104          8.323513e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   105 x105          9.488451e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   106 x106          9.866211e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   107 x107          9.586083e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   108 x108          1.101045e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   109 x109          1.240411e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   110 x110          7.720560e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   111 x111          9.013605e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   112 x112          8.807167e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   113 x113          8.474279e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   114 x114          8.878642e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   115 x115          1.036031e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   116 x116          1.175596e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   117 x117          1.301766e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   118 x118          1.448956e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   119 x119          6.855754e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   120 x120          8.167411e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   121 x121          7.185576e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   122 x122          8.514957e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   123 x123          9.689075e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   124 x124          1.108664e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   125 x125          1.038592e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   126 x126          9.351291e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   127 x127          1.024204e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   128 x128          1.158004e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   129 x129          1.273665e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   130 x130          1.015675e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   131 x131          1.101306e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   132 x132          1.123558e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   133 x133          1.258234e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   134 x134          8.036741e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   135 x135          9.323046e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   136 x136          1.003850e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   137 x137          9.010225e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   138 x138          1.008258e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   139 x139          1.147641e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   140 x140          1.077519e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   141 x141          8.857323e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   142 x142          9.753357e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   143 x143          1.103940e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   144 x144          1.144483e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   145 x145          9.860193e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   146 x146          7.268917e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   147 x147          8.265747e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   148 x148          8.655064e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   149 x149          1.016445e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   150 x150          1.032185e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   151 x151          8.236192e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   152 x152          6.319126e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   153 x153          7.682517e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   154 x154          8.565355e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   155 x155          8.395752e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   156 x156          9.733195e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   157 x157          1.104953e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   158 x158          1.206920e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   159 x159          1.300417e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   160 x160          8.796357e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   161 x161          9.717767e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   162 x162          9.844251e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   163 x163          1.047153e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   164 x164          1.029600e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   165 x165          1.135805e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   166 x166          1.134110e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   167 x167          8.984557e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   168 x168          9.535039e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   169 x169          1.058311e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   170 x170          8.688092e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   171 x171          9.922099e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   172 x172          9.262738e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   173 x173          9.619140e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   174 x174          1.085784e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   175 x175          9.025010e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   176 x176          9.033894e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   177 x177          1.003628e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   178 x178          1.119735e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   179 x179          1.009350e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   180 x180          1.152288e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   181 x181          6.233787e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   182 x182          7.659103e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   183 x183          9.136158e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   184 x184          1.055103e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   185 x185          8.582675e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   186 x186          9.387586e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   187 x187          1.021432e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   188 x188          1.081748e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   189 x189          1.160609e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   190 x190          9.881332e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   191 x191          9.714045e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   192 x192          1.003038e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   193 x193          1.074422e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   194 x194          8.263260e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   195 x195          8.372076e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   196 x196          9.321359e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   197 x197          1.037164e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   198 x198          1.041325e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   199 x199          1.165269e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   200 x200          8.537182e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   201 x201          9.635930e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   202 x202          9.532561e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   203 x203          9.718683e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   204 x204          8.964962e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   205 x205          1.002973e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   206 x206          1.118635e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   207 x207          1.213996e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   208 x208          8.162711e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   209 x209          8.004640e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   210 x210          8.432821e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   211 x211          8.420743e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   212 x212          9.570872e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   213 x213          1.026841e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   214 x214          1.091474e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   215 x215          8.368596e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   216 x216          9.238381e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   217 x217          9.957825e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   218 x218          9.014600e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   219 x219          9.235735e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   220 x220          9.730211e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   221 x221          1.033740e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   222 x222          9.503595e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   223 x223          9.979534e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   224 x224          1.047568e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   225 x225          1.111085e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   226 x226          8.225830e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   227 x227          8.827094e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   228 x228          8.551467e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   229 x229          8.865074e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   230 x230          8.788899e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   231 x231          9.058254e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   232 x232          9.239077e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   233 x233          9.725118e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   234 x234          1.024841e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   235 x235          9.365366e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   236 x236          9.784668e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   237 x237          1.007820e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   238 x238          9.495117e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   239 x239          9.234450e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   240 x240          8.763005e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   241 x241          8.970012e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   242 x242          9.550983e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   243 x243          9.076913e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   244 x244          8.822555e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   245 x245          8.715384e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   246 x246          8.124289e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   247 x247          8.291786e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   248 x248          8.239279e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   249 x249          8.304193e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   250 x250          8.816053e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   251 x251          8.930485e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   252 x252          8.962835e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   253 x253          8.833541e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   254 x254          8.673088e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   255 x255          8.828453e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   256 x256          9.101487e+01  0.000000e+00  2.170000e+02  0.000000e+00 


Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 2
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6147322.055816

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           0.000000e+00 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.162881e+02  0.000000e+00  2.170000e+02 -2.055161e-02 
     2 x2            1.699352e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     3 x3            1.537122e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     4 x4            1.560723e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     5 x5            1.653209e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     6 x6            1.096002e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     7 x7            1.138945e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     8 x8            1.293729e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     9 x9            1.177817e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    10 x10           1.060910e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    11 x11           1.197115e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    12 x12           1.361394e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    13 x13           1.337782e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    14 x14           7.252916e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    15 x15           9.004161e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    16 x16           9.324369e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    17 x17           1.046760e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    18 x18           1.020220e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    19 x19           1.149760e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    20 x20           9.779814e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    21 x21           1.150382e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    22 x22           9.329274e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    23 x23           7.948532e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    24 x24           9.286660e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    25 x25           1.075230e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    26 x26           9.244491e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    27 x27           1.043178e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    28 x28           1.104165e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    29 x29           1.238914e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    30 x30           1.336338e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    31 x31           1.158891e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    32 x32           9.337266e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    33 x33           1.081734e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    34 x34           1.132122e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    35 x35           9.683443e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    36 x36           1.137609e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    37 x37           9.620305e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    38 x38           1.143146e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    39 x39           1.093279e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    40 x40           8.715775e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    41 x41           1.053390e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    42 x42           1.203849e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    43 x43           1.033932e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    44 x44           1.108425e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    45 x45           1.112359e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    46 x46           1.220860e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    47 x47           1.224566e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    48 x48           1.374649e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    49 x49           8.155899e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    50 x50           9.551915e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    51 x51           1.033629e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    52 x52           1.089542e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    53 x53           1.089187e+02  0.000000e+00  2.170000e+02  0.000000e+00 
